lat,lng,fai,date
-39.26652,-72.04521,0.0,2026-08-22
-39.26652,-72.04178,0.0,2026-08-22
-39.26652,-72.03836,0.0,2026-08-22
-39.26652,-72.03493,0.0,2026-08-22
-39.26652,-72.03151,-0.00013,2026-08-22
-39.26652,-72.02808,-9e-05,2026-08-22
-39.26652,-72.02466,0.0,2026-08-22
-39.26652,-72.02123,0.0,2026-08-22
-39.26652,-72.01781,0.001,2026-08-22
-39.26652,-72.01438,0.0,2026-08-22
-39.26652,-72.01096,0.0,2026-08-22
-39.26652,-72.00753,0.07005,2026-08-22
-39.26652,-71.99726,0.00038,2026-08-22
-39.26652,-71.99384,0.0,2026-08-22
-39.26652,-71.99041,-2e-05,2026-08-22
-39.26652,-71.98699,0.0,2026-08-22
-39.26652,-71.98356,0.0,2026-08-22
-39.26652,-71.98014,0.0,2026-08-22
-39.26652,-71.97671,-9e-05,2026-08-22
-39.26941,-72.22329,-0.00232,2026-08-22
-39.26941,-72.21986,0.0,2026-08-22
-39.26941,-72.21644,0.0,2026-08-22
-39.26941,-72.21301,0.0,2026-08-22
-39.26941,-72.20959,0.0002,2026-08-22
-39.26941,-72.20616,0.00058,2026-08-22
-39.26941,-72.20274,0.0004,2026-08-22
-39.26941,-72.19932,0.0014,2026-08-22
-39.26941,-72.19589,0.001,2026-08-22
-39.26941,-72.19247,6e-05,2026-08-22
-39.26941,-72.18904,0.0001,2026-08-22
-39.26941,-72.18562,0.0,2026-08-22
-39.26941,-72.18219,0.0007,2026-08-22
-39.26941,-72.17877,0.00028,2026-08-22
-39.26941,-72.17534,0.0,2026-08-22
-39.26941,-72.17192,0.0019,2026-08-22
-39.26941,-72.16849,0.0009,2026-08-22
-39.26941,-72.16507,0.0003,2026-08-22
-39.26941,-72.16164,0.0014,2026-08-22
-39.26941,-72.15822,0.00055,2026-08-22
-39.26941,-72.15479,0.0008,2026-08-22
-39.26941,-72.15137,-0.00013,2026-08-22
-39.26941,-72.14795,0.0013,2026-08-22
-39.26941,-72.14452,0.0011,2026-08-22
-39.26941,-72.1411,0.00118,2026-08-22
-39.26941,-72.13767,0.00188,2026-08-22
-39.26941,-72.13425,0.0004,2026-08-22
-39.26941,-72.13082,0.00121,2026-08-22
-39.26941,-72.1274,-0.00015,2026-08-22
-39.26941,-72.12397,0.00091,2026-08-22
-39.26941,-72.12055,0.00071,2026-08-22
-39.26941,-72.11712,0.0,2026-08-22
-39.26941,-72.1137,0.0,2026-08-22
-39.26941,-72.11027,0.00097,2026-08-22
-39.26941,-72.10685,0.0,2026-08-22
-39.26941,-72.10342,0.0,2026-08-22
-39.26941,-72.1,0.0,2026-08-22
-39.26941,-72.09658,-4e-05,2026-08-22
-39.26941,-72.09315,0.0,2026-08-22
-39.26941,-72.08973,0.0007,2026-08-22
-39.26941,-72.0863,0.0008,2026-08-22
-39.26941,-72.08288,-7e-05,2026-08-22
-39.26941,-72.07945,0.0,2026-08-22
-39.26941,-72.07603,0.0003,2026-08-22
-39.26941,-72.0726,0.0,2026-08-22
-39.26941,-72.06918,0.0005,2026-08-22
-39.26941,-72.06575,0.0,2026-08-22
-39.26941,-72.06233,0.0,2026-08-22
-39.26941,-72.0589,0.0,2026-08-22
-39.26941,-72.05548,0.0002,2026-08-22
-39.26941,-72.05205,0.0,2026-08-22
-39.26941,-72.04863,0.0004,2026-08-22
-39.26941,-72.04521,0.00018,2026-08-22
-39.26941,-72.04178,0.00038,2026-08-22
-39.26941,-72.03836,0.0,2026-08-22
-39.26941,-72.03493,0.0,2026-08-22
-39.26941,-72.03151,0.0007,2026-08-22
-39.26941,-72.02808,0.0,2026-08-22
-39.26941,-72.02466,0.00088,2026-08-22
-39.26941,-72.02123,0.0,2026-08-22
-39.26941,-72.01781,0.0004,2026-08-22
-39.26941,-72.01438,0.0,2026-08-22
-39.26941,-72.01096,0.0,2026-08-22
-39.26941,-72.00753,0.0,2026-08-22
-39.26941,-71.98699,-0.00028,2026-08-22
-39.26941,-71.98356,-0.00036,2026-08-22
-39.26941,-71.98014,-4e-05,2026-08-22
-39.2723,-72.22671,0.00038,2026-08-22
-39.2723,-72.22329,-2e-05,2026-08-22
-39.2723,-72.21986,0.0,2026-08-22
-39.2723,-72.21644,0.0,2026-08-22
-39.2723,-72.21301,0.0,2026-08-22
-39.2723,-72.20959,0.0001,2026-08-22
-39.2723,-72.20616,0.0,2026-08-22
-39.2723,-72.20274,-6e-05,2026-08-22
-39.2723,-72.19932,0.0005,2026-08-22
-39.2723,-72.19589,0.00078,2026-08-22
-39.2723,-72.19247,0.00055,2026-08-22
-39.2723,-72.18904,0.00033,2026-08-22
-39.2723,-72.18562,0.0,2026-08-22
-39.2723,-72.18219,0.0008,2026-08-22
-39.2723,-72.17877,0.00024,2026-08-22
-39.2723,-72.17534,0.0,2026-08-22
-39.2723,-72.17192,0.0002,2026-08-22
-39.2723,-72.16849,0.0009,2026-08-22
-39.2723,-72.16507,0.0011,2026-08-22
-39.2723,-72.16164,0.0007,2026-08-22
-39.2723,-72.15822,0.0018,2026-08-22
-39.2723,-72.15479,0.00195,2026-08-22
-39.2723,-72.15137,0.0008,2026-08-22
-39.2723,-72.14795,0.0005,2026-08-22
-39.2723,-72.14452,0.0,2026-08-22
-39.2723,-72.1411,0.00143,2026-08-22
-39.2723,-72.13767,0.00083,2026-08-22
-39.2723,-72.13425,0.00026,2026-08-22
-39.2723,-72.13082,0.0001,2026-08-22
-39.2723,-72.1274,0.0011,2026-08-22
-39.2723,-72.12397,0.00146,2026-08-22
-39.2723,-72.12055,0.0018,2026-08-22
-39.2723,-72.11712,0.0006,2026-08-22
-39.2723,-72.1137,0.0,2026-08-22
-39.2723,-72.11027,0.0004,2026-08-22
-39.2723,-72.10685,0.00023,2026-08-22
-39.2723,-72.10342,0.0,2026-08-22
-39.2723,-72.1,0.0,2026-08-22
-39.2723,-72.09658,0.0,2026-08-22
-39.2723,-72.09315,0.0008,2026-08-22
-39.2723,-72.08973,0.0,2026-08-22
-39.2723,-72.0863,0.0,2026-08-22
-39.2723,-72.08288,0.0,2026-08-22
-39.2723,-72.07945,0.0,2026-08-22
-39.2723,-72.07603,0.0,2026-08-22
-39.2723,-72.0726,0.0002,2026-08-22
-39.2723,-72.06918,-9e-05,2026-08-22
-39.2723,-72.06575,0.0,2026-08-22
-39.2723,-72.06233,-2e-05,2026-08-22
-39.2723,-72.0589,0.0,2026-08-22
-39.2723,-72.05548,0.0,2026-08-22
-39.2723,-72.05205,0.0,2026-08-22
-39.2723,-72.04863,0.0,2026-08-22
-39.2723,-72.04521,0.0,2026-08-22
-39.2723,-72.04178,0.0006,2026-08-22
-39.2723,-72.03836,0.0,2026-08-22
-39.2723,-72.03493,0.0,2026-08-22
-39.2723,-72.03151,0.00027,2026-08-22
-39.2723,-72.02808,0.0002,2026-08-22
-39.2723,-72.02466,0.0,2026-08-22
-39.2723,-72.02123,0.0009,2026-08-22
-39.2723,-72.01781,0.0,2026-08-22
-39.2723,-72.01438,0.0,2026-08-22
-39.2723,-72.01096,0.0,2026-08-22
-39.2723,-72.00753,0.0,2026-08-22
-39.2723,-72.00411,-2e-05,2026-08-22
-39.2723,-72.00068,-0.00193,2026-08-22
-39.2723,-71.99726,0.00093,2026-08-22
-39.2723,-71.98014,-0.00042,2026-08-22
-39.27519,-72.23014,-0.01323,2026-08-22
-39.27519,-72.22671,-0.00043,2026-08-22
-39.27519,-72.22329,-4e-05,2026-08-22
-39.27519,-72.21986,-9e-05,2026-08-22
-39.27519,-72.21644,0.0,2026-08-22
-39.27519,-72.21301,-7e-05,2026-08-22
-39.27519,-72.20959,0.00029,2026-08-22
-39.27519,-72.20616,0.00061,2026-08-22
-39.27519,-72.20274,0.0,2026-08-22
-39.27519,-72.19932,0.0,2026-08-22
-39.27519,-72.19589,0.0004,2026-08-22
-39.27519,-72.19247,0.0011,2026-08-22
-39.27519,-72.18904,0.0005,2026-08-22
-39.27519,-72.18562,0.0,2026-08-22
-39.27519,-72.18219,0.0008,2026-08-22
-39.27519,-72.17877,0.00045,2026-08-22
-39.27519,-72.17534,0.0009,2026-08-22
-39.27519,-72.17192,0.0,2026-08-22
-39.27519,-72.16849,0.0012,2026-08-22
-39.27519,-72.16507,0.00098,2026-08-22
-39.27519,-72.16164,0.00091,2026-08-22
-39.27519,-72.15822,0.00113,2026-08-22
-39.27519,-72.15479,0.0001,2026-08-22
-39.27519,-72.15137,0.00153,2026-08-22
-39.27519,-72.14795,0.0005,2026-08-22
-39.27519,-72.14452,0.00108,2026-08-22
-39.27519,-72.1411,0.0,2026-08-22
-39.27519,-72.13767,0.0002,2026-08-22
-39.27519,-72.13425,0.0006,2026-08-22
-39.27519,-72.13082,0.0,2026-08-22
-39.27519,-72.1274,-7e-05,2026-08-22
-39.27519,-72.12397,0.0,2026-08-22
-39.27519,-72.12055,0.0009,2026-08-22
-39.27519,-72.11712,0.0001,2026-08-22
-39.27519,-72.1137,0.0004,2026-08-22
-39.27519,-72.11027,0.00057,2026-08-22
-39.27519,-72.10685,0.00076,2026-08-22
-39.27519,-72.10342,0.0,2026-08-22
-39.27519,-72.1,-7e-05,2026-08-22
-39.27519,-72.09658,0.0,2026-08-22
-39.27519,-72.09315,0.0,2026-08-22
-39.27519,-72.08973,0.0014,2026-08-22
-39.27519,-72.0863,0.0,2026-08-22
-39.27519,-72.08288,0.0012,2026-08-22
-39.27519,-72.07945,0.0,2026-08-22
-39.27519,-72.07603,0.00045,2026-08-22
-39.27519,-72.0726,0.0,2026-08-22
-39.27519,-72.06918,0.0006,2026-08-22
-39.27519,-72.06575,0.0005,2026-08-22
-39.27519,-72.06233,-4e-05,2026-08-22
-39.27519,-72.0589,-2e-05,2026-08-22
-39.27519,-72.05548,-7e-05,2026-08-22
-39.27519,-72.05205,0.0003,2026-08-22
-39.27519,-72.04863,0.0004,2026-08-22
-39.27519,-72.04521,0.0,2026-08-22
-39.27519,-72.04178,0.0009,2026-08-22
-39.27519,-72.03836,0.0,2026-08-22
-39.27519,-72.03493,0.0004,2026-08-22
-39.27519,-72.03151,0.0,2026-08-22
-39.27519,-72.02808,-2e-05,2026-08-22
-39.27519,-72.02466,0.0001,2026-08-22
-39.27519,-72.02123,-4e-05,2026-08-22
-39.27519,-72.01781,0.0006,2026-08-22
-39.27519,-72.01438,0.0,2026-08-22
-39.27519,-72.01096,-4e-05,2026-08-22
-39.27519,-72.00753,-4e-05,2026-08-22
-39.27519,-72.00411,0.0,2026-08-22
-39.27519,-72.00068,0.0,2026-08-22
-39.27519,-71.99726,-2e-05,2026-08-22
-39.27519,-71.99384,-0.00039,2026-08-22
-39.27519,-71.98356,-0.0159,2026-08-22
-39.27808,-72.21986,-0.00111,2026-08-22
-39.27808,-72.21644,0.0,2026-08-22
-39.27808,-72.21301,0.0005,2026-08-22
-39.27808,-72.20959,0.00063,2026-08-22
-39.27808,-72.20616,0.0,2026-08-22
-39.27808,-72.20274,0.00161,2026-08-22
-39.27808,-72.19932,2e-05,2026-08-22
-39.27808,-72.19589,0.0019,2026-08-22
-39.27808,-72.19247,0.0,2026-08-22
-39.27808,-72.18904,0.0005,2026-08-22
-39.27808,-72.18562,0.0008,2026-08-22
-39.27808,-72.18219,0.0002,2026-08-22
-39.27808,-72.17877,0.0001,2026-08-22
-39.27808,-72.17534,0.0,2026-08-22
-39.27808,-72.17192,0.0001,2026-08-22
-39.27808,-72.16849,0.00066,2026-08-22
-39.27808,-72.16507,0.00182,2026-08-22
-39.27808,-72.16164,0.0009,2026-08-22
-39.27808,-72.15822,0.0009,2026-08-22
-39.27808,-72.15479,0.00226,2026-08-22
-39.27808,-72.15137,0.0004,2026-08-22
-39.27808,-72.14795,0.0013,2026-08-22
-39.27808,-72.14452,0.0005,2026-08-22
-39.27808,-72.1411,0.00048,2026-08-22
-39.27808,-72.13767,0.0007,2026-08-22
-39.27808,-72.13425,0.0013,2026-08-22
-39.27808,-72.13082,0.0002,2026-08-22
-39.27808,-72.1274,0.0004,2026-08-22
-39.27808,-72.12397,0.001,2026-08-22
-39.27808,-72.12055,0.0011,2026-08-22
-39.27808,-72.11712,0.0,2026-08-22
-39.27808,-72.1137,0.0003,2026-08-22
-39.27808,-72.11027,0.0005,2026-08-22
-39.27808,-72.10685,0.0,2026-08-22
-39.27808,-72.10342,0.0002,2026-08-22
-39.27808,-72.1,0.0,2026-08-22
-39.27808,-72.09658,0.00054,2026-08-22
-39.27808,-72.09315,0.0,2026-08-22
-39.27808,-72.08973,0.0,2026-08-22
-39.27808,-72.0863,-4e-05,2026-08-22
-39.27808,-72.08288,0.0006,2026-08-22
-39.27808,-72.07945,0.0,2026-08-22
-39.27808,-72.07603,-9e-05,2026-08-22
-39.27808,-72.0726,0.0,2026-08-22
-39.27808,-72.06918,0.0,2026-08-22
-39.27808,-72.06575,0.0,2026-08-22
-39.27808,-72.06233,0.0,2026-08-22
-39.27808,-72.0589,0.0,2026-08-22
-39.27808,-72.05548,0.00078,2026-08-22
-39.27808,-72.05205,0.0,2026-08-22
-39.27808,-72.04863,-0.00013,2026-08-22
-39.27808,-72.04521,0.0,2026-08-22
-39.27808,-72.04178,-7e-05,2026-08-22
-39.27808,-72.03836,-6e-05,2026-08-22
-39.27808,-72.03493,0.0,2026-08-22
-39.27808,-72.03151,-5e-05,2026-08-22
-39.27808,-72.02808,0.0,2026-08-22
-39.27808,-72.02466,0.0001,2026-08-22
-39.27808,-72.02123,0.0003,2026-08-22
-39.27808,-72.01781,0.0,2026-08-22
-39.27808,-72.01438,0.0006,2026-08-22
-39.27808,-72.01096,0.0006,2026-08-22
-39.27808,-72.00753,0.0005,2026-08-22
-39.27808,-72.00411,0.0,2026-08-22
-39.27808,-72.00068,-0.00013,2026-08-22
-39.27808,-71.99726,-2e-05,2026-08-22
-39.27808,-71.99384,0.0,2026-08-22
-39.27808,-71.99041,0.0,2026-08-22
-39.27808,-71.98699,-0.00054,2026-08-22
-39.27808,-71.98356,-0.00096,2026-08-22
-39.27808,-71.98014,0.0072,2026-08-22
-39.28098,-72.21986,-0.00012,2026-08-22
-39.28098,-72.21644,0.0,2026-08-22
-39.28098,-72.21301,0.0001,2026-08-22
-39.28098,-72.20959,0.00089,2026-08-22
-39.28098,-72.20616,-1e-05,2026-08-22
-39.28098,-72.20274,0.0003,2026-08-22
-39.28098,-72.19932,0.0002,2026-08-22
-39.28098,-72.19589,-0.00011,2026-08-22
-39.28098,-72.19247,0.0009,2026-08-22
-39.28098,-72.18904,0.00033,2026-08-22
-39.28098,-72.18562,0.0014,2026-08-22
-39.28098,-72.18219,0.00251,2026-08-22
-39.28098,-72.17877,0.0017,2026-08-22
-39.28098,-72.17534,0.0,2026-08-22
-39.28098,-72.17192,0.00067,2026-08-22
-39.28098,-72.16849,0.0,2026-08-22
-39.28098,-72.16507,-4e-05,2026-08-22
-39.28098,-72.16164,0.00094,2026-08-22
-39.28098,-72.15822,0.00074,2026-08-22
-39.28098,-72.15479,0.00084,2026-08-22
-39.28098,-72.15137,0.00074,2026-08-22
-39.28098,-72.14795,0.00049,2026-08-22
-39.28098,-72.14452,0.00093,2026-08-22
-39.28098,-72.1411,0.0002,2026-08-22
-39.28098,-72.13767,0.0006,2026-08-22
-39.28098,-72.13425,0.0,2026-08-22
-39.28098,-72.13082,0.0,2026-08-22
-39.28098,-72.1274,0.00033,2026-08-22
-39.28098,-72.12397,-7e-05,2026-08-22
-39.28098,-72.12055,0.0,2026-08-22
-39.28098,-72.11712,0.0008,2026-08-22
-39.28098,-72.1137,0.0003,2026-08-22
-39.28098,-72.11027,0.0001,2026-08-22
-39.28098,-72.10685,0.0,2026-08-22
-39.28098,-72.10342,0.0,2026-08-22
-39.28098,-72.1,0.00108,2026-08-22
-39.28098,-72.09658,0.0,2026-08-22
-39.28098,-72.09315,0.0,2026-08-22
-39.28098,-72.08973,0.0006,2026-08-22
-39.28098,-72.0863,0.0,2026-08-22
-39.28098,-72.08288,0.0,2026-08-22
-39.28098,-72.07945,0.0006,2026-08-22
-39.28098,-72.07603,0.0,2026-08-22
-39.28098,-72.0726,0.0,2026-08-22
-39.28098,-72.06918,0.0,2026-08-22
-39.28098,-72.06575,0.0,2026-08-22
-39.28098,-72.06233,0.0,2026-08-22
-39.28098,-72.0589,0.0,2026-08-22
-39.28098,-72.05548,0.0,2026-08-22
-39.28098,-72.05205,0.0,2026-08-22
-39.28098,-72.04863,0.0,2026-08-22
-39.28098,-72.04521,0.0,2026-08-22
-39.28098,-72.04178,0.0,2026-08-22
-39.28098,-72.03836,0.0,2026-08-22
-39.28098,-72.03493,0.0,2026-08-22
-39.28098,-72.03151,0.00058,2026-08-22
-39.28098,-72.02808,0.0,2026-08-22
-39.28098,-72.02466,0.0012,2026-08-22
-39.28098,-72.02123,0.0001,2026-08-22
-39.28098,-72.01781,0.0005,2026-08-22
-39.28098,-72.01438,0.0,2026-08-22
-39.28098,-72.01096,0.0002,2026-08-22
-39.28098,-72.00753,0.0,2026-08-22
-39.28098,-72.00411,-9e-05,2026-08-22
-39.28098,-72.00068,0.0,2026-08-22
-39.28098,-71.99726,0.0,2026-08-22
-39.28098,-71.99384,-7e-05,2026-08-22
-39.28098,-71.99041,-0.01306,2026-08-22
-39.28387,-72.21986,-0.00084,2026-08-22
-39.28387,-72.21644,0.0,2026-08-22
-39.28387,-72.21301,0.0,2026-08-22
-39.28387,-72.20959,0.0,2026-08-22
-39.28387,-72.20616,0.0,2026-08-22
-39.28387,-72.20274,-7e-05,2026-08-22
-39.28387,-72.19932,-7e-05,2026-08-22
-39.28387,-72.19589,0.0,2026-08-22
-39.28387,-72.19247,-6e-05,2026-08-22
-39.28387,-72.18904,4e-05,2026-08-22
-39.28387,-72.18562,0.0,2026-08-22
-39.28387,-72.18219,0.0,2026-08-22
-39.28387,-72.17877,0.0,2026-08-22
-39.28387,-72.17534,0.0,2026-08-22
-39.28387,-72.17192,0.0,2026-08-22
-39.28387,-72.16849,0.0,2026-08-22
-39.28387,-72.16507,0.0,2026-08-22
-39.28387,-72.16164,-0.00089,2026-08-22
-39.28387,-72.15822,-0.00015,2026-08-22
-39.28387,-72.15479,-6e-05,2026-08-22
-39.28387,-72.15137,0.0005,2026-08-22
-39.28387,-72.14795,0.0,2026-08-22
-39.28387,-72.14452,0.0003,2026-08-22
-39.28387,-72.1411,0.0008,2026-08-22
-39.28387,-72.13767,0.00098,2026-08-22
-39.28387,-72.13425,0.0005,2026-08-22
-39.28387,-72.13082,0.00138,2026-08-22
-39.28387,-72.1274,0.0,2026-08-22
-39.28387,-72.12397,0.0005,2026-08-22
-39.28387,-72.12055,0.0005,2026-08-22
-39.28387,-72.11712,0.00081,2026-08-22
-39.28387,-72.1137,0.0002,2026-08-22
-39.28387,-72.11027,0.0,2026-08-22
-39.28387,-72.10685,-2e-05,2026-08-22
-39.28387,-72.10342,0.0001,2026-08-22
-39.28387,-72.1,0.0,2026-08-22
-39.28387,-72.09658,0.0,2026-08-22
-39.28387,-72.09315,0.0004,2026-08-22
-39.28387,-72.08973,-6e-05,2026-08-22
-39.28387,-72.0863,0.002,2026-08-22
-39.28387,-72.08288,0.0,2026-08-22
-39.28387,-72.07945,0.0008,2026-08-22
-39.28387,-72.07603,0.0,2026-08-22
-39.28387,-72.0726,0.0,2026-08-22
-39.28387,-72.06918,0.0,2026-08-22
-39.28387,-72.06575,0.0003,2026-08-22
-39.28387,-72.06233,0.0,2026-08-22
-39.28387,-72.0589,-4e-05,2026-08-22
-39.28387,-72.05548,0.0,2026-08-22
-39.28387,-72.05205,0.0,2026-08-22
-39.28387,-72.04863,0.0007,2026-08-22
-39.28387,-72.04521,0.0002,2026-08-22
-39.28387,-72.04178,0.0,2026-08-22
-39.28387,-72.03836,0.0,2026-08-22
-39.28387,-72.03493,0.0001,2026-08-22
-39.28387,-72.03151,0.0013,2026-08-22
-39.28387,-72.02808,0.0011,2026-08-22
-39.28387,-72.02466,0.0,2026-08-22
-39.28387,-72.02123,0.0007,2026-08-22
-39.28387,-72.01781,0.001,2026-08-22
-39.28387,-72.01438,0.0,2026-08-22
-39.28387,-72.01096,0.0,2026-08-22
-39.28387,-72.00753,0.0,2026-08-22
-39.28387,-72.00411,0.0,2026-08-22
-39.28387,-72.00068,0.0,2026-08-22
-39.28387,-71.99726,-6e-05,2026-08-22
-39.28676,-72.21986,-0.00153,2026-08-22
-39.28676,-72.21644,-2e-05,2026-08-22
-39.28676,-72.21301,0.0,2026-08-22
-39.28676,-72.20959,0.0,2026-08-22
-39.28676,-72.20616,-4e-05,2026-08-22
-39.28676,-72.20274,-0.00015,2026-08-22
-39.28676,-72.19932,-0.00209,2026-08-22
-39.28676,-72.19589,-0.00015,2026-08-22
-39.28676,-72.19247,0.0,2026-08-22
-39.28676,-72.18904,0.0,2026-08-22
-39.28676,-72.18562,-2e-05,2026-08-22
-39.28676,-72.18219,0.0,2026-08-22
-39.28676,-72.17877,0.0,2026-08-22
-39.28676,-72.17534,0.0,2026-08-22
-39.28676,-72.17192,-0.00037,2026-08-22
-39.28676,-72.16849,1e-05,2026-08-22
-39.28676,-72.16507,0.00024,2026-08-22
-39.28676,-72.16164,0.00081,2026-08-22
-39.28676,-72.15822,-0.00024,2026-08-22
-39.28676,-72.15479,0.0,2026-08-22
-39.28676,-72.15137,-4e-05,2026-08-22
-39.28676,-72.14795,0.0,2026-08-22
-39.28676,-72.14452,0.00023,2026-08-22
-39.28676,-72.1411,0.0005,2026-08-22
-39.28676,-72.13767,0.0006,2026-08-22
-39.28676,-72.13425,0.0013,2026-08-22
-39.28676,-72.13082,0.0006,2026-08-22
-39.28676,-72.1274,-0.00019,2026-08-22
-39.28676,-72.12397,0.0,2026-08-22
-39.28676,-72.12055,-2e-05,2026-08-22
-39.28676,-72.11712,0.0,2026-08-22
-39.28676,-72.1137,0.0,2026-08-22
-39.28676,-72.11027,-6e-05,2026-08-22
-39.28676,-72.10685,0.0,2026-08-22
-39.28676,-72.10342,0.0001,2026-08-22
-39.28676,-72.1,-6e-05,2026-08-22
-39.28676,-72.09658,0.0,2026-08-22
-39.28676,-72.09315,0.0,2026-08-22
-39.28676,-72.08973,0.0007,2026-08-22
-39.28676,-72.0863,-7e-05,2026-08-22
-39.28676,-72.08288,0.0,2026-08-22
-39.28676,-72.07945,0.0,2026-08-22
-39.28676,-72.07603,0.0006,2026-08-22
-39.28676,-72.0726,0.0,2026-08-22
-39.28676,-72.06918,0.0,2026-08-22
-39.28676,-72.06575,0.0002,2026-08-22
-39.28676,-72.06233,0.0,2026-08-22
-39.28676,-72.0589,0.0001,2026-08-22
-39.28676,-72.05548,-7e-05,2026-08-22
-39.28676,-72.05205,0.00036,2026-08-22
-39.28676,-72.04863,0.0,2026-08-22
-39.28676,-72.04521,0.0004,2026-08-22
-39.28676,-72.04178,0.0,2026-08-22
-39.28676,-72.03836,0.0003,2026-08-22
-39.28676,-72.03493,0.0006,2026-08-22
-39.28676,-72.03151,-4e-05,2026-08-22
-39.28676,-72.02808,0.0001,2026-08-22
-39.28676,-72.02466,-2e-05,2026-08-22
-39.28676,-72.02123,0.0004,2026-08-22
-39.28676,-72.01781,0.0,2026-08-22
-39.28676,-72.01438,0.0,2026-08-22
-39.28676,-72.01096,-7e-05,2026-08-22
-39.28676,-72.00753,0.0,2026-08-22
-39.28676,-72.00411,-0.00026,2026-08-22
-39.28676,-72.00068,-0.00017,2026-08-22
-39.28965,-72.21644,-0.00037,2026-08-22
-39.28965,-72.21301,-0.00013,2026-08-22
-39.28965,-72.20959,-0.0006,2026-08-22
-39.28965,-72.19589,-0.00022,2026-08-22
-39.28965,-72.19247,-0.00032,2026-08-22
-39.28965,-72.18904,-0.00017,2026-08-22
-39.28965,-72.18562,0.00159,2026-08-22
-39.28965,-72.18219,-0.00034,2026-08-22
-39.28965,-72.17877,-0.00036,2026-08-22
-39.28965,-72.17534,0.00058,2026-08-22
-39.28965,-72.15479,-0.00036,2026-08-22
-39.28965,-72.15137,0.0,2026-08-22
-39.28965,-72.14795,0.0,2026-08-22
-39.28965,-72.14452,-2e-05,2026-08-22
-39.28965,-72.1411,0.0,2026-08-22
-39.28965,-72.13767,0.0,2026-08-22
-39.28965,-72.13425,-0.00011,2026-08-22
-39.28965,-72.13082,0.0,2026-08-22
-39.28965,-72.1274,0.00103,2026-08-22
-39.28965,-72.12397,0.0,2026-08-22
-39.28965,-72.12055,0.0007,2026-08-22
-39.28965,-72.11712,-2e-05,2026-08-22
-39.28965,-72.1137,-6e-05,2026-08-22
-39.28965,-72.11027,0.0,2026-08-22
-39.28965,-72.10685,0.0,2026-08-22
-39.28965,-72.10342,-7e-05,2026-08-22
-39.28965,-72.1,-0.00015,2026-08-22
-39.28965,-72.09658,6e-05,2026-08-22
-39.28965,-72.09315,0.0,2026-08-22
-39.28965,-72.08973,-7e-05,2026-08-22
-39.28965,-72.0863,0.0,2026-08-22
-39.28965,-72.08288,0.0002,2026-08-22
-39.28965,-72.07945,0.0,2026-08-22
-39.28965,-72.07603,0.0,2026-08-22
-39.28965,-72.0726,0.0005,2026-08-22
-39.28965,-72.06918,0.0,2026-08-22
-39.28965,-72.06575,0.0008,2026-08-22
-39.28965,-72.06233,0.0,2026-08-22
-39.28965,-72.0589,-2e-05,2026-08-22
-39.28965,-72.05548,0.0009,2026-08-22
-39.28965,-72.05205,0.0002,2026-08-22
-39.28965,-72.04863,0.0,2026-08-22
-39.28965,-72.04521,0.0005,2026-08-22
-39.28965,-72.04178,0.0,2026-08-22
-39.28965,-72.03836,0.00068,2026-08-22
-39.28965,-72.03493,0.0002,2026-08-22
-39.28965,-72.03151,0.00042,2026-08-22
-39.28965,-72.02808,0.00011,2026-08-22
-39.28965,-72.02466,0.0002,2026-08-22
-39.28965,-72.02123,0.0002,2026-08-22
-39.28965,-72.01781,0.0,2026-08-22
-39.28965,-72.01438,0.0,2026-08-22
-39.28965,-72.01096,0.0,2026-08-22
-39.28965,-72.00753,-0.00041,2026-08-22
-39.29254,-72.15137,0.05979,2026-08-22
-39.29254,-72.14795,-0.00433,2026-08-22
-39.29254,-72.14452,-6e-05,2026-08-22
-39.29254,-72.1411,-6e-05,2026-08-22
-39.29254,-72.13767,0.0,2026-08-22
-39.29254,-72.13425,-0.00015,2026-08-22
-39.29254,-72.13082,0.0,2026-08-22
-39.29254,-72.1274,-2e-05,2026-08-22
-39.29254,-72.12397,0.0,2026-08-22
-39.29254,-72.12055,0.0,2026-08-22
-39.29254,-72.11712,0.0,2026-08-22
-39.29254,-72.1137,-2e-05,2026-08-22
-39.29254,-72.11027,0.0,2026-08-22
-39.29254,-72.10342,0.00057,2026-08-22
-39.29254,-72.1,0.00059,2026-08-22
-39.29254,-72.09658,-4e-05,2026-08-22
-39.29254,-72.09315,0.0,2026-08-22
-39.29254,-72.08973,-0.00013,2026-08-22
-39.29254,-72.0863,0.0,2026-08-22
-39.29254,-72.08288,-7e-05,2026-08-22
-39.29254,-72.07945,0.001,2026-08-22
-39.29254,-72.07603,-2e-05,2026-08-22
-39.29254,-72.0726,0.0,2026-08-22
-39.29254,-72.06918,0.0,2026-08-22
-39.29254,-72.06575,0.0,2026-08-22
-39.29254,-72.06233,0.0,2026-08-22
-39.29254,-72.0589,0.0,2026-08-22
-39.29254,-72.05548,0.0,2026-08-22
-39.29254,-72.05205,0.0,2026-08-22
-39.29254,-72.04863,0.0018,2026-08-22
-39.29254,-72.04521,-2e-05,2026-08-22
-39.29254,-72.04178,0.0,2026-08-22
-39.29254,-72.03836,0.0,2026-08-22
-39.29254,-72.03493,0.0005,2026-08-22
-39.29254,-72.03151,0.00063,2026-08-22
-39.29254,-72.02808,0.0,2026-08-22
-39.29254,-72.02466,0.0003,2026-08-22
-39.29254,-72.02123,0.0,2026-08-22
