date,pixel_id,horizon_days,fai_now,fai_future,baseline_mean,baseline_std,n_prior,anomaly_now,anomaly_future,station_id,lat,lng,precip_mm,temp_c,wind_kmh,doy_sin,doy_cos,spatial_block
2025-12-30,r0285_c1050,8,0.00094,0.00054,0.0012145454545454545,0.0010320500340231925,11,-0.26601951988239053,-0.6535976283203105,r0285_c1050,-39.25495,-72.11027,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1065,8,0.00203,0.00061,0.0011418181818181816,0.0008859211949357367,11,1.0025517204679202,-0.6002996483866252,r0285_c1065,-39.25495,-72.10685,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1080,8,0.00155,-8e-05,0.001306363636363636,0.0011814590363383127,11,0.20621651377051906,-1.173433520522542,r0285_c1080,-39.25495,-72.10342,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1095,8,0.00171,2e-05,0.0012163636363636365,0.001053738798064043,11,0.468461790097589,-1.1353512260928682,r0285_c1095,-39.25495,-72.1,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1110,8,0.00149,0.00103,0.0017618181818181819,0.0013684430436216057,11,-0.19863317153398716,-0.5347816156684269,r0285_c1110,-39.25495,-72.09658,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1125,8,0.00165,-0.0002,0.0013554545454545453,0.0009056529538003355,11,0.32522993858681937,-1.7174951386482953,r0285_c1125,-39.25495,-72.09315,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1140,8,0.00134,0.00065,0.00179,0.0016140817823146385,11,-0.2787962821528704,-0.7062839147872718,r0285_c1140,-39.25495,-72.08973,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1155,8,0.00173,0.0015,0.001698181818181818,0.0015885957206402024,11,0.02002912471988733,-0.12475283396958352,r0285_c1155,-39.25495,-72.0863,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1170,8,0.00109,0.00085,0.0015245454545454546,0.0018220338286451415,11,-0.23849472370586072,-0.3702156589743696,r0285_c1170,-39.25495,-72.08288,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1185,8,0.00073,0.00075,0.0014354545454545453,0.0010920930696269769,11,-0.6459655912801511,-0.6276521337954045,r0285_c1185,-39.25495,-72.07945,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1200,8,0.00111,-7e-05,0.0012241666666666666,0.0015358412461362449,12,-0.07433493986040451,-0.842643515351886,r0285_c1200,-39.25495,-72.07603,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1215,8,0.00173,0.00146,0.0016516666666666665,0.0012914532570525016,12,0.060655182760632406,-0.14841161739303643,r0285_c1215,-39.25495,-72.0726,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1230,8,0.00175,0.00058,0.0012158333333333333,0.001300562523982557,12,0.41071971305997046,-0.4888910157016496,r0285_c1230,-39.25495,-72.06918,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1245,8,0.00163,0.00019,0.001958333333333333,0.0013171790334121653,12,-0.24927008782001525,-1.3425155491220113,r0285_c1245,-39.25495,-72.06575,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1260,8,0.00066,0.00096,0.001475,0.0012299482620308578,12,-0.6626294984589789,-0.4187167996397228,r0285_c1260,-39.25495,-72.06233,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1275,8,0.00216,0.00082,0.0011408333333333333,0.0008951633505916249,12,1.1385259081407728,-0.35840758351119995,r0285_c1275,-39.25495,-72.0589,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1290,8,0.00178,0.001,0.0014866666666666665,0.000982587801613061,12,0.29853142167222513,-0.49529076777437325,r0285_c1290,-39.25495,-72.05548,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1305,8,0.00164,0.00148,0.0012383333333333335,0.0005544831062814404,12,0.7243983849397776,0.4358413519347209,r0285_c1305,-39.25495,-72.05205,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1320,8,0.00072,0.00139,0.0013158333333333336,0.0010136204985849067,12,-0.5878268387085338,0.07317005404903398,r0285_c1320,-39.25495,-72.04863,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1335,8,0.00124,0.00131,0.0014925000000000001,0.0006624352455489174,12,-0.38116933194091995,-0.2754986260563086,r0285_c1335,-39.25495,-72.04521,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1350,8,0.00145,0.00092,0.0013816666666666667,0.0008400955934062539,12,0.08133994972675514,-0.54954063595881,r0285_c1350,-39.25495,-72.04178,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1365,8,0.00129,0.00056,0.0015083333333333335,0.0007179368588764149,12,-0.30411216617994724,-1.3209146760029755,r0285_c1365,-39.25495,-72.03836,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1380,8,0.00143,0.00039,0.0012491666666666667,0.001054155916821462,12,0.17154325128543615,-0.8150280740796526,r0285_c1380,-39.25495,-72.03493,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1395,8,0.00176,0.00219,0.0015000000000000002,0.0014662692298979252,12,0.1773207775887787,0.47058206360098986,r0285_c1395,-39.25495,-72.03151,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1410,8,0.00141,-0.00026,0.0010433333333333336,0.0011728623365962693,12,0.31262549339827844,-1.1112415265338818,r0285_c1410,-39.25495,-72.02808,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1425,8,0.00136,0.0019,0.0015663636363636366,0.0006689435361414703,11,-0.30849186099317366,0.49875115852200264,r0285_c1425,-39.25495,-72.02466,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1440,8,0.00214,0.0016,0.001697272727272727,0.0007248184725721456,11,0.6108112437534567,-0.13420288107108738,r0285_c1440,-39.25495,-72.02123,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1455,8,0.00103,0.00158,0.001652727272727273,0.0013084654440151707,11,-0.4759218331485816,-0.05558211190056441,r0285_c1455,-39.25495,-72.01781,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1470,8,0.00166,0.00224,0.0015645454545454545,0.0010175594688897906,11,0.09380733841403026,0.6637985946821375,r0285_c1470,-39.25495,-72.01438,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1485,8,0.0014,0.00027,0.0014499999999999997,0.0018744502224288689,12,-0.026674488018791378,-0.6295179172434802,r0285_c1485,-39.25495,-72.01096,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1500,8,0.00171,0.00174,0.0016833333333333336,0.0012744220318056006,12,0.02092451793923011,0.044464600620864304,r0285_c1500,-39.25495,-72.00753,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1515,8,0.00146,-0.00051,0.0016433333333333335,0.001057358056954247,12,-0.17338812725504824,-2.0365223673956554,r0285_c1515,-39.25495,-72.00411,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1530,8,0.0023,0.0021,0.001919166666666667,0.0009850192276234402,12,0.38662527862747526,0.18358355680998256,r0285_c1530,-39.25495,-72.00068,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1545,8,0.00133,0.00407,0.0017933333333333334,0.0014112169689078052,12,-0.32832182686403266,1.6132648039434119,r0285_c1545,-39.25495,-71.99726,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1560,8,0.00174,0.00244,0.0017258333333333333,0.0010084232366632693,12,0.014048334222783457,0.7082013193485541,r0285_c1560,-39.25495,-71.99384,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1575,8,0.002,0.00257,0.0014883333333333335,0.0012494422998306327,12,0.4095160430665947,0.8657195828997393,r0285_c1575,-39.25495,-71.99041,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1590,8,0.00151,0.00206,0.0015591666666666668,0.0013507133356680516,12,-0.03640051916889481,0.37079172916111425,r0285_c1590,-39.25495,-71.98699,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1605,8,0.00086,0.00056,0.0008218181818181818,0.0009158582661287518,11,0.041689658317120605,-0.28587194274596994,r0285_c1605,-39.25495,-71.98356,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1620,8,-0.00146,-0.00016,-0.0003963636363636364,0.0007223887142982332,11,-1.4723878468528353,0.3271972993006301,r0285_c1620,-39.25495,-71.98014,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0285_c1635,8,-0.00239,-0.00143,-0.0008858333333333334,0.0006964776095511331,12,-2.159676988950261,-0.7813125062518118,r0285_c1635,-39.25495,-71.97671,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0645,8,-0.00103,-0.00261,-0.0012308333333333333,0.0013846920125778763,12,0.14503826952785157,-0.9960096932306822,r0300_c0645,-39.25784,-72.20274,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0660,8,-0.00023,-0.00374,-0.0014991666666666667,0.0018425548386230824,12,0.688808083245489,-1.2161555717971897,r0300_c0660,-39.25784,-72.19932,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0675,8,0.00281,-0.0027,-0.0010966666666666666,0.0016115962348685305,12,2.4240976630138142,-0.9948728463392873,r0300_c0675,-39.25784,-72.19589,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0690,8,-0.00065,-0.00289,-0.0003433333333333333,0.0006779022902686752,12,-0.45237591179272235,-3.7566869196699986,r0300_c0690,-39.25784,-72.19247,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0705,8,0.00088,0.00092,0.0008525000000000001,0.002677424559670594,12,0.010271064370673925,0.025210794364381475,r0300_c0705,-39.25784,-72.18904,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0720,8,0.00161,-0.00086,0.0008075000000000001,0.00107332215785637,12,0.7476785922343636,-1.5535876044246746,r0300_c0720,-39.25784,-72.18562,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0735,8,0.00191,-0.00014,0.0011758333333333334,0.0008558829394611193,12,0.8577886447052121,-1.5373987173547445,r0300_c0735,-39.25784,-72.18219,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0750,8,0.00184,-0.00134,0.0014550000000000003,0.000812666766102363,12,0.4737489166026821,-3.4392940828688254,r0300_c0750,-39.25784,-72.17877,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0765,8,0.00206,-0.00367,0.0012958333333333333,0.0013648540270488692,12,0.5598889342906306,-3.63836222403257,r0300_c0765,-39.25784,-72.17534,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0780,8,0.0013,-0.00336,0.0012333333333333332,0.0011963606428994512,12,0.055724556856949145,-3.8394219674437937,r0300_c0780,-39.25784,-72.17192,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0795,8,0.00245,0.00082,0.0012616666666666668,0.0014976941873386163,12,0.7934419078203051,-0.29489776377613036,r0300_c0795,-39.25784,-72.16849,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0810,8,0.00188,0.0006,0.0008945454545454545,0.0012617873326069148,11,0.7809989211244877,-0.23343510188591698,r0300_c0810,-39.25784,-72.16507,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0825,8,0.00133,0.00082,0.0004972727272727272,0.0014327811480410464,11,0.5811964191920097,0.22524533713227451,r0300_c0825,-39.25784,-72.16164,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0840,8,0.00084,0.00022,0.0009191666666666665,0.001015135085801019,12,-0.07798633676837007,-0.6887424899859221,r0300_c0840,-39.25784,-72.15822,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0855,8,0.00206,0.00016,0.0011058333333333335,0.0010430415169400528,12,0.9147926052511158,-0.9068031501834205,r0300_c0855,-39.25784,-72.15479,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0870,8,0.0016,0.00024,0.00107,0.0009445633912025175,11,0.5611058028887406,-0.8787128611276501,r0300_c0870,-39.25784,-72.15137,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,2
2025-12-30,r0300_c0885,8,0.00138,0.00068,0.0009636363636363637,0.0008808663091215684,11,0.4726751744868629,-0.32199706209585427,r0300_c0885,-39.25784,-72.14795,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0900,8,0.0015,0.00022,0.0005790909090909091,0.0012658076832240714,11,0.7275268613976907,-0.2836852026180531,r0300_c0900,-39.25784,-72.14452,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0915,8,0.00163,0.00034,0.0006963636363636365,0.001318205391638744,11,0.7082631959771469,-0.2703399930117251,r0300_c0915,-39.25784,-72.1411,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0930,8,0.0012,0.00107,0.0007036363636363636,0.0012249756954917329,11,0.4052028445873652,0.29907829005257913,r0300_c0930,-39.25784,-72.13767,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0945,8,0.00176,0.00121,0.001080909090909091,0.0009468310783392627,11,0.7172249883073456,0.1363399576166573,r0300_c0945,-39.25784,-72.13425,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0960,8,0.00216,8e-05,0.001059090909090909,0.0009294778592893382,11,1.1844382089432728,-1.0533773336349337,r0300_c0960,-39.25784,-72.13082,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0975,8,0.00138,0.00044,0.0008045454545454547,0.0009307455467136401,11,0.6182726820304558,-0.3916703720287725,r0300_c0975,-39.25784,-72.1274,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c0990,8,0.00051,0.00076,0.0013936363636363636,0.0012654269850708314,11,-0.6982910701773146,-0.5007292962073954,r0300_c0990,-39.25784,-72.12397,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1005,8,0.00157,0.00051,0.0007736363636363636,0.0012683790657943919,11,0.6278593346736372,-0.2078529760905876,r0300_c1005,-39.25784,-72.12055,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1020,8,0.00166,-0.0004,0.001389090909090909,0.0011409860169647528,11,0.23743419014876485,-1.5680217658146616,r0300_c1020,-39.25784,-72.11712,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1035,8,0.00082,0.00069,0.0007581818181818182,0.000858729505511697,11,0.07198795595284192,-0.0793984808303405,r0300_c1035,-39.25784,-72.1137,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1050,8,0.00173,0.00056,0.0005309090909090909,0.0014607084209071607,11,0.8208968278188086,0.01991561674768904,r0300_c1050,-39.25784,-72.11027,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1065,8,0.00166,0.00034,0.0015154545454545455,0.0018451903079973275,11,0.07833633957374106,-0.6370370255902341,r0300_c1065,-39.25784,-72.10685,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1080,8,0.00179,9e-05,0.0012054545454545454,0.0012802918701324605,11,0.45657202719328116,-0.8712501980811135,r0300_c1080,-39.25784,-72.10342,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1095,8,0.00081,0.00051,0.0019372727272727276,0.0014910136881269127,11,-0.7560445194093859,-0.9572499157038191,r0300_c1095,-39.25784,-72.1,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1110,8,0.00147,0.00071,0.0014800000000000002,0.0015697388317806246,11,-0.006370486476821624,-0.4905274587152532,r0300_c1110,-39.25784,-72.09658,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1125,8,0.00129,0.00077,0.0018781818181818183,0.0018328819830082798,11,-0.32090545034244106,-0.6046116599187568,r0300_c1125,-39.25784,-72.09315,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1140,8,0.00115,0.00071,0.0017163636363636365,0.0015339052951683343,11,-0.3692298593320147,-0.6560793808676406,r0300_c1140,-39.25784,-72.08973,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1155,8,0.00165,0.00069,0.0016472727272727277,0.0013732085850961674,11,0.0019860586052783138,-0.6971065704527974,r0300_c1155,-39.25784,-72.0863,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1170,8,0.00153,1e-05,0.0013572727272727271,0.0012885269955192316,11,0.1340501777051785,-1.045591386100392,r0300_c1170,-39.25784,-72.08288,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1185,8,0.00179,0.00072,0.0015816666666666668,0.0016857845938819398,12,0.12358241621700532,-0.5111368734735344,r0300_c1185,-39.25784,-72.07945,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1200,8,0.00104,0.00019,0.0016033333333333333,0.0012394598041326737,12,-0.45449907407649454,-1.140281700641619,r0300_c1200,-39.25784,-72.07603,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1215,8,0.00171,0.00086,0.0012425,0.0009311588576509478,12,0.502062560172999,-0.41077845832336274,r0300_c1215,-39.25784,-72.0726,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1230,8,0.00067,0.00097,0.0012983333333333332,0.0013309042266842722,12,-0.4721101043451652,-0.24669944444561676,r0300_c1230,-39.25784,-72.06918,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1245,8,0.00142,0.00144,0.0011808333333333334,0.000983874145068023,12,0.2430866466667148,0.2634144498722938,r0300_c1245,-39.25784,-72.06575,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1260,8,0.00174,0.00176,0.0012050000000000001,0.000828827210855523,12,0.6454903905094622,0.6696208723976664,r0300_c1260,-39.25784,-72.06233,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1275,8,0.00124,0.00121,0.0013775,0.001563975848453375,12,-0.08791695865123147,-0.10709884053877293,r0300_c1275,-39.25784,-72.0589,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1290,8,0.00154,0.00219,0.0015933333333333335,0.0008029075949700601,12,-0.06642524453305536,0.7431324232135528,r0300_c1290,-39.25784,-72.05548,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1305,8,0.00099,0.00101,0.0013291666666666669,0.00089959039500646,12,-0.37702344150109707,-0.3547911009703198,r0300_c1305,-39.25784,-72.05205,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1320,8,0.00154,-0.00041,0.0015791666666666669,0.0008834792618169405,12,-0.04433229885455127,-2.251514837570492,r0300_c1320,-39.25784,-72.04863,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1335,8,0.00134,4e-05,0.0016341666666666666,0.0007611409896074485,12,-0.38648117849806024,-2.094443327101387,r0300_c1335,-39.25784,-72.04521,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1350,8,0.0017,0.00192,0.0015575,0.0009481477157643163,12,0.15029303728810697,0.38232439310132516,r0300_c1350,-39.25784,-72.04178,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1365,8,0.00168,0.00202,0.00141,0.0010202138813191887,12,0.26465038845665995,0.5979138405872687,r0300_c1365,-39.25784,-72.03836,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1380,8,0.00133,0.00145,0.0011425,0.0008726045131464978,12,0.21487397460723584,0.3523933183558667,r0300_c1380,-39.25784,-72.03493,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1395,8,0.0018,0.00267,0.00116,0.0012974450417507619,12,0.49327715579874515,1.1638257894626645,r0300_c1395,-39.25784,-72.03151,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1410,8,0.00184,0.00112,0.0012733333333333336,0.0020710969132907383,12,0.27360702583748114,-0.07403484228543626,r0300_c1410,-39.25784,-72.02808,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1425,8,0.00184,-0.00071,0.0017072727272727274,0.00111551863192948,11,0.1189825691191712,-2.1669496663553183,r0300_c1425,-39.25784,-72.02466,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1440,8,0.00187,0.00336,0.0015245454545454546,0.0010443597429656473,11,0.33078117744520197,1.757492624373324,r0300_c1440,-39.25784,-72.02123,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1455,8,0.00114,0.00143,0.0014245454545454546,0.0006615944926669755,11,-0.4300904220021754,0.008244544830712646,r0300_c1455,-39.25784,-72.01781,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1470,8,0.00136,0.00162,0.0013663636363636365,0.0011069803315982875,11,-0.005748644471802307,0.22912454394754833,r0300_c1470,-39.25784,-72.01438,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1485,8,0.00124,0.0004,0.000875,0.0015937291888124302,12,0.22902259842023745,-0.29804310753318575,r0300_c1485,-39.25784,-72.01096,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1500,8,0.00113,0.00076,0.0012316666666666667,0.0015508521606660075,12,-0.06555535675496395,-0.30413386822384875,r0300_c1500,-39.25784,-72.00753,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1515,8,0.00067,0.00032,0.0010233333333333333,0.001001864927689024,12,-0.3526756188065773,-0.7020241091338473,r0300_c1515,-39.25784,-72.00411,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1530,8,0.00155,0.00143,0.0013683333333333334,0.001113175909755779,12,0.16319672845464525,0.05539705461304477,r0300_c1530,-39.25784,-72.00068,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1545,8,0.00192,0.00047,0.0015166666666666668,0.0009156650174831537,12,0.4404813175477174,-1.1430672207436638,r0300_c1545,-39.25784,-71.99726,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1560,8,0.00176,0.00177,0.001344166666666667,0.0012940384870863022,12,0.3213454139757748,0.329073159402046,r0300_c1560,-39.25784,-71.99384,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1575,8,0.00154,0.00154,0.0014458333333333335,0.0013813001670582507,12,0.06817248626503304,0.06817248626503304,r0300_c1575,-39.25784,-71.99041,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
2025-12-30,r0300_c1590,8,0.00118,0.00199,0.0016099999999999997,0.0011806546720127163,12,-0.3642047164112423,0.32185533078202866,r0300_c1590,-39.25784,-71.98699,0.0038655471144011,18.3157732645671,6.213212909198502,-0.021501372740813793,0.999768818762748,3
